DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL
15/09/2020,32,Segarra,250729,Cervera,0.00,2.41,6.26,2.41
16/09/2020,2,Alt Empordà,171788,Sant Pere Pescador,0.00,0.06,0.00,0.06
17/09/2020,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.07,0.00,0.00,0.07
21/09/2020,30,Ribera d'Ebre,430192,Ascó,0.00,0.45,0.28,0.45
25/09/2020,9,Baix Ebre,430252,Benifallet,0.32,0.00,0.19,0.32
25/09/2020,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.01,0.00,0.01
26/09/2020,9,Baix Ebre,431554,Tortosa,0.10,0.42,1.26,0.52
26/09/2020,41,Vallès Oriental,80333,Caldes de Montbui,0.01,0.00,0.00,0.01
27/09/2020,34,Selva,171030,Maçanet de la Selva,0.00,0.00,0.00,0.00
27/09/2020,30,Ribera d'Ebre,431520,"Torre de l'Espanyol, la",0.74,1.91,0.00,2.65
28/09/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.00,0.02,0.00,0.02
29/09/2020,29,Priorat,430960,"Morera de Montsant, la",0.00,0.06,0.00,0.06
08/10/2020,34,Selva,171805,Santa Coloma de Farners,0.02,0.00,0.00,0.02
08/10/2020,3,Alt Penedès,80272,"Cabanyes, les",0.00,0.30,0.00,0.30
08/10/2020,28,Pla de l'Estany,171236,Palol de Revardit,0.00,0.00,0.00,0.00
09/10/2020,12,Baix Penedès,431634,"Vendrell, el",0.00,0.08,0.00,0.08
11/10/2020,16,Conca de Barberà,430461,Conesa,0.03,0.00,0.00,0.03
11/10/2020,33,Segrià,252115,Sudanell,0.55,1.09,2.65,1.64
12/10/2020,38,Urgell,252445,Vilagrassa,0.00,0.84,0.73,0.84
14/10/2020,9,Baix Ebre,431554,Tortosa,1.12,0.12,1.18,1.24
14/10/2020,33,Segrià,250122,Alcoletge,0.20,5.50,0.00,5.70
14/10/2020,7,Bages,81786,Rajadell,0.00,0.00,0.00,0.00
17/10/2020,23,Noguera,250371,"Avellanes i Santa Linya, les",26.20,4.70,0.00,30.90
17/10/2020,23,Noguera,251728,Ponts,0.10,0.00,0.00,0.10
19/10/2020,18,Garrigues,252249,"Torms, els",0.00,0.08,0.11,0.08
20/10/2020,32,Segarra,250729,Cervera,0.00,0.20,0.07,0.20
21/10/2020,38,Urgell,250030,Agramunt,0.00,0.16,0.17,0.16
21/10/2020,32,Segarra,259078,Torrefeta i Florejacs,0.00,0.14,0.42,0.14
21/10/2020,18,Garrigues,251193,Juneda,0.03,0.54,0.00,0.57
21/10/2020,37,Terra Alta,430228,Batea,0.10,0.10,0.52,0.20
22/10/2020,9,Baix Ebre,431042,"Perelló, el",0.00,0.31,0.00,0.31
26/10/2020,30,Ribera d'Ebre,431508,Tivissa,3.11,3.45,2.81,6.56
26/10/2020,23,Noguera,251728,Ponts,0.00,0.05,0.41,0.05
27/10/2020,37,Terra Alta,430568,"Fatarella, la",0.00,0.10,0.00,0.10
27/10/2020,9,Baix Ebre,431554,Tortosa,0.74,0.39,0.00,1.13
27/10/2020,18,Garrigues,250812,"Espluga Calba, l'",0.00,0.26,0.71,0.26
28/10/2020,40,Vallès Occidental,80517,Castellar del Vallès,0.03,0.00,0.00,0.03
30/10/2020,8,Baix Camp,431270,Riudecanyes,0.10,1.35,0.08,1.45
30/10/2020,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
30/10/2020,23,Noguera,250349,Artesa de Segre,0.00,0.07,2.33,0.07
31/10/2020,23,Noguera,252402,Vallfogona de Balaguer,0.00,1.20,0.87,1.20
31/10/2020,16,Conca de Barberà,431055,"Piles, les",0.02,0.00,0.92,0.02
31/10/2020,24,Osona,81290,Muntanyola,0.14,0.00,0.00,0.14
31/10/2020,32,Segarra,252167,Talavera,0.14,0.00,0.86,0.14
31/10/2020,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
01/11/2020,42,Moianès,82589,Santa Maria d'Oló,0.01,0.00,0.00,0.01
02/11/2020,11,Baix Llobregat,80728,Corbera de Llobregat,0.06,0.00,0.02,0.06
03/11/2020,13,Barcelonès,80193,Barcelona,0.00,0.31,0.00,0.31
12/11/2020,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.00,0.00,0.00,0.00
13/11/2020,36,Tarragonès,431482,Tarragona,0.01,0.00,0.00,0.01
21/11/2020,38,Urgell,250501,Bellpuig,0.00,0.13,0.47,0.13
22/11/2020,20,Gironès,170448,Cassà de la Selva,0.02,0.00,0.00,0.02
23/11/2020,16,Conca de Barberà,430862,Montblanc,0.01,0.00,0.01,0.01
24/11/2020,25,Pallars Jussà,252347,Tremp,0.00,0.11,0.00,0.11
02/12/2020,9,Baix Ebre,431042,"Perelló, el",0.00,0.00,0.00,0.00
09/12/2020,21,Maresme,82819,Teià,0.00,0.60,0.00,0.60
09/12/2020,9,Baix Ebre,431554,Tortosa,0.00,0.15,0.00,0.15
12/12/2020,21,Maresme,80060,Arenys de Mar,0.00,0.00,0.00,0.00
13/12/2020,16,Conca de Barberà,430213,Barberà de la Conca,0.01,0.00,0.00,0.01
22/12/2020,10,Baix Empordà,171306,"Pera, la",0.00,0.00,0.00,0.00
26/12/2020,20,Gironès,171557,Salt,0.00,0.00,0.00,0.00
01/01/2021,21,Maresme,82613,Santa Susanna,0.00,0.00,0.00,0.00
03/01/2021,25,Pallars Jussà,252347,Tremp,0.00,1.50,0.07,1.50
03/01/2021,16,Conca de Barberà,431016,Passanant i Belltall,0.00,0.45,0.00,0.45
04/01/2021,22,Montsià,430141,Amposta,0.00,0.04,0.00,0.04
05/01/2021,26,Pallars Sobirà,252094,Sort,0.00,0.12,0.00,0.12
06/01/2021,14,Berguedà,80229,Berga,0.00,0.00,0.00,0.00
07/01/2021,3,Alt Penedès,82227,Sant Llorenç d'Hortons,0.00,0.03,0.02,0.03
14/01/2021,2,Alt Empordà,171387,Portbou,0.00,0.00,0.00,0.00
15/01/2021,11,Baix Llobregat,80734,Cornellà de Llobregat,0.00,0.02,0.00,0.02
16/01/2021,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.00,0.20,0.00,0.20
16/01/2021,10,Baix Empordà,171997,Torroella de Montgrí,0.00,0.33,0.00,0.33
17/01/2021,3,Alt Penedès,82877,Torrelavit,0.00,0.00,0.00,0.00
23/01/2021,40,Vallès Occidental,81672,Polinyà,0.00,0.01,0.00,0.01
25/01/2021,2,Alt Empordà,171387,Portbou,0.00,0.00,0.00,0.00
26/01/2021,2,Alt Empordà,170545,Colera,0.00,0.00,0.00,0.00
27/01/2021,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.00,0.15,0.00,0.15
27/01/2021,11,Baix Llobregat,80765,Esparreguera,0.00,0.00,0.00,0.00
28/01/2021,24,Osona,82830,Tona,0.16,0.00,0.00,0.16
29/01/2021,33,Segrià,252287,Torrefarrera,0.00,0.83,0.00,0.83
29/01/2021,29,Priorat,430580,"Figuera, la",0.02,0.00,0.00,0.02
31/01/2021,11,Baix Llobregat,80689,Cervelló,0.00,0.00,0.00,0.00
01/02/2021,34,Selva,170950,Lloret de Mar,0.02,0.00,0.00,0.02
01/02/2021,6,Anoia,80713,Copons,0.00,0.01,0.00,0.01
01/02/2021,9,Baix Ebre,431554,Tortosa,0.00,0.85,0.00,0.85
01/02/2021,36,Tarragonès,431482,Tarragona,0.00,0.02,0.00,0.02
01/02/2021,1,Alt Camp,431191,Puigpelat,0.12,0.50,0.65,0.62
01/02/2021,36,Tarragonès,430477,Constantí,0.00,0.02,0.05,0.02
01/02/2021,22,Montsià,430141,Amposta,0.00,2.11,0.00,2.11
01/02/2021,36,Tarragonès,430477,Constantí,0.00,1.38,2.64,1.38
01/02/2021,1,Alt Camp,431613,Valls,0.71,2.99,0.80,3.70
01/02/2021,36,Tarragonès,430477,Constantí,0.00,2.32,2.19,2.32
02/02/2021,22,Montsià,430141,Amposta,0.02,0.00,0.00,0.02
03/02/2021,34,Selva,170237,Blanes,0.01,0.00,0.00,0.01
03/02/2021,3,Alt Penedès,83054,Vilafranca del Penedès,0.00,0.04,0.22,0.04
03/02/2021,14,Berguedà,81751,Puig-reig,0.00,0.07,0.05,0.07
03/02/2021,40,Vallès Occidental,81846,Rubí,0.00,0.40,0.00,0.40
05/02/2021,24,Osona,82476,Santa Eulàlia de Riuprimer,0.22,0.20,0.00,0.42
06/02/2021,32,Segarra,251327,Massoteres,0.12,0.00,0.00,0.12
12/02/2021,6,Anoia,81629,"Hostalets de Pierola, els",0.01,0.00,0.00,0.01
17/02/2021,41,Vallès Oriental,80333,Caldes de Montbui,0.15,0.00,0.00,0.15
17/02/2021,6,Anoia,80484,Carme,0.06,0.00,0.00,0.06
18/02/2021,42,Moianès,82589,Santa Maria d'Oló,0.30,0.10,0.00,0.40
18/02/2021,26,Pallars Sobirà,252094,Sort,0.00,0.20,0.30,0.20
19/02/2021,20,Gironès,171557,Salt,0.00,0.03,0.00,0.03
19/02/2021,31,Ripollès,171450,Ribes de Freser,0.03,0.00,0.00,0.03
20/02/2021,15,Cerdanya,251790,Prullans,0.30,2.57,0.00,2.87
20/02/2021,35,Solsonès,251517,Olius,0.92,0.00,0.00,0.92
20/02/2021,32,Segarra,251039,Granyanella,0.00,1.57,0.00,1.57
20/02/2021,32,Segarra,252234,Torà,0.00,8.93,0.00,8.93
25/02/2021,18,Garrigues,251018,"Granadella, la",0.00,0.00,0.00,0.00
27/02/2021,26,Pallars Sobirà,252081,Soriguera,0.00,0.20,0.00,0.20
28/02/2021,21,Maresme,81108,Malgrat de Mar,0.00,0.00,0.00,0.00
28/02/2021,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.02,0.00,0.02
05/03/2021,6,Anoia,81430,Òdena,0.09,0.00,0.00,0.09
05/03/2021,17,Garraf,82704,Sitges,0.51,0.00,0.00,0.51
07/03/2021,38,Urgell,259025,Sant Martí de Riucorb,0.00,0.11,0.00,0.11
11/03/2021,37,Terra Alta,430483,Corbera d'Ebre,0.00,0.25,0.00,0.25
12/03/2021,22,Montsià,431362,Sant Carles de la Ràpita,0.00,0.00,0.00,0.00
14/03/2021,6,Anoia,81653,"Pobla de Claramunt, la",0.02,0.00,0.00,0.02
14/03/2021,7,Bages,80983,Sant Salvador de Guardiola,0.10,0.31,0.00,0.41
14/03/2021,3,Alt Penedès,82270,Sant Martí Sarroca,0.00,0.00,0.00,0.00
14/03/2021,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.10,0.00,0.10
16/03/2021,36,Tarragonès,430976,"Nou de Gaià, la",0.00,0.00,0.00,0.00
18/03/2021,14,Berguedà,81666,"Pobla de Lillet, la",0.14,0.00,0.00,0.14
18/03/2021,16,Conca de Barberà,430290,Blancafort,0.15,0.00,0.00,0.15
18/03/2021,38,Urgell,250463,Belianes,0.00,0.80,0.00,0.80
20/03/2021,25,Pallars Jussà,252154,Talarn,0.00,0.13,0.00,0.13
20/03/2021,38,Urgell,251095,Guimerà,0.00,0.07,0.00,0.07
21/03/2021,38,Urgell,250463,Belianes,0.00,0.03,0.00,0.03
21/03/2021,5,Alta Ribagorça,251734,"Pont de Suert, el",0.00,0.15,0.00,0.15
21/03/2021,16,Conca de Barberà,430542,"Espluga de Francolí, l'",38.13,3.33,1.81,41.46
21/03/2021,33,Segrià,252108,Soses,0.00,0.20,0.00,0.20
22/03/2021,19,Garrotxa,171143,Olot,0.00,0.40,0.00,0.40
22/03/2021,12,Baix Penedès,430022,Albinyana,0.02,0.00,0.00,0.02
22/03/2021,36,Tarragonès,430477,Constantí,0.00,2.74,0.89,2.74
23/03/2021,1,Alt Camp,431606,Vallmoll,0.00,1.49,0.00,1.49
24/03/2021,20,Gironès,170675,Flaçà,0.05,0.00,0.00,0.05
25/03/2021,34,Selva,171485,Riudarenes,0.06,0.00,0.00,0.06
25/03/2021,30,Ribera d'Ebre,430995,"Palma d'Ebre, la",0.55,0.00,0.00,0.55
27/03/2021,35,Solsonès,251636,"Coma i la Pedra, la",0.00,0.04,0.00,0.04
27/03/2021,41,Vallès Oriental,81810,"Roca del Vallès, la",0.00,0.01,0.00,0.01
28/03/2021,12,Baix Penedès,430022,Albinyana,0.02,0.00,0.00,0.02
28/03/2021,5,Alta Ribagorça,251734,"Pont de Suert, el",0.13,0.00,0.00,0.13
28/03/2021,40,Vallès Occidental,80879,Gallifa,0.00,0.00,0.00,0.00
29/03/2021,18,Garrigues,251018,"Granadella, la",0.00,0.31,0.00,0.31
29/03/2021,3,Alt Penedès,82325,Sant Pere de Riudebitlles,0.00,0.05,0.00,0.05
29/03/2021,30,Ribera d'Ebre,430846,Miravet,1.76,0.00,0.48,1.76
29/03/2021,20,Gironès,170890,Llagostera,0.01,0.00,0.00,0.01
29/03/2021,8,Baix Camp,430075,"Aleixar, l'",0.20,0.00,0.00,0.20
30/03/2021,25,Pallars Jussà,251615,Conca de Dalt,0.13,1.41,0.40,1.54
30/03/2021,32,Segarra,259078,Torrefeta i Florejacs,0.00,0.04,0.00,0.04
31/03/2021,25,Pallars Jussà,251288,Llimiana,0.15,0.00,0.00,0.15
01/04/2021,21,Maresme,80095,Argentona,0.00,0.03,0.00,0.03
01/04/2021,23,Noguera,251569,Os de Balaguer,0.00,0.33,0.00,0.33
01/04/2021,7,Bages,80983,Sant Salvador de Guardiola,0.46,0.13,0.00,0.59
01/04/2021,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.00,0.00,0.00
01/04/2021,11,Baix Llobregat,82444,Santa Coloma de Cervelló,0.00,0.00,0.00,0.00
01/04/2021,11,Baix Llobregat,82042,Sant Climent de Llobregat,0.02,0.00,0.00,0.02
01/04/2021,32,Segarra,250729,Cervera,0.00,0.10,0.00,0.10
03/04/2021,20,Gironès,170904,Llambilles,0.01,0.00,0.00,0.01
03/04/2021,18,Garrigues,251180,Juncosa,0.00,0.02,0.00,0.02
03/04/2021,42,Moianès,80706,Collsuspina,0.01,0.00,0.00,0.01
03/04/2021,13,Barcelonès,81017,"Hospitalet de Llobregat, l'",0.00,0.19,0.00,0.19
03/04/2021,5,Alta Ribagorça,251734,"Pont de Suert, el",0.00,0.00,0.00,0.00
04/04/2021,9,Baix Ebre,431554,Tortosa,0.00,0.10,0.00,0.10
04/04/2021,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
04/04/2021,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.02,0.00,0.02
05/04/2021,9,Baix Ebre,430069,Aldover,0.15,0.05,0.00,0.20
05/04/2021,9,Baix Ebre,431554,Tortosa,0.05,0.00,0.14,0.05
05/04/2021,9,Baix Ebre,431554,Tortosa,0.00,0.06,0.00,0.06
05/04/2021,38,Urgell,251543,"Omells de na Gaia, els",0.00,0.20,0.10,0.20
06/04/2021,26,Pallars Sobirà,250241,Alt Àneu,0.00,0.13,0.00,0.13
06/04/2021,12,Baix Penedès,430379,Calafell,0.00,0.08,0.00,0.08
06/04/2021,10,Baix Empordà,170340,Calonge i Sant Antoni,0.00,0.00,0.00,0.00
07/04/2021,18,Garrigues,250061,"Albagés, l'",0.00,0.06,0.00,0.06
07/04/2021,18,Garrigues,250061,"Albagés, l'",0.00,0.04,0.00,0.04
07/04/2021,18,Garrigues,250061,"Albagés, l'",0.00,0.01,0.00,0.01
07/04/2021,15,Cerdanya,251790,Prullans,4.14,0.48,0.00,4.62
08/04/2021,33,Segrià,251207,Lleida,0.24,1.45,0.00,1.69
08/04/2021,21,Maresme,80752,Dosrius,0.00,0.00,0.00,0.00
09/04/2021,11,Baix Llobregat,80898,Gavà,0.00,0.02,0.00,0.02
09/04/2021,2,Alt Empordà,171432,Rabós,0.00,0.20,0.00,0.20
10/04/2021,4,Alt Urgell,250306,"Pont de Bar, el",0.00,0.01,0.00,0.01
13/04/2021,12,Baix Penedès,430379,Calafell,0.10,0.00,0.00,0.10
15/04/2021,20,Gironès,170890,Llagostera,0.00,0.00,0.00,0.00
15/04/2021,10,Baix Empordà,170486,Castell-Platja d'Aro,0.10,0.00,0.00,0.10
16/04/2021,20,Gironès,170890,Llagostera,0.00,0.00,0.00,0.00
16/04/2021,20,Gironès,170890,Llagostera,0.00,0.00,0.00,0.00
16/04/2021,2,Alt Empordà,170932,Llers,0.02,0.00,0.00,0.02
17/04/2021,20,Gironès,170025,Aiguaviva,0.00,0.00,0.00,0.00
18/04/2021,6,Anoia,81430,Òdena,0.00,0.00,0.00,0.00
18/04/2021,9,Baix Ebre,431021,Paüls,0.01,0.00,0.00,0.01
18/04/2021,8,Baix Camp,430923,Mont-roig del Camp,0.05,0.00,0.04,0.05
23/04/2021,9,Baix Ebre,431554,Tortosa,0.00,0.33,0.00,0.33
26/04/2021,13,Barcelonès,80193,Barcelona,0.00,2.74,0.00,2.74
02/05/2021,33,Segrià,250138,Alfarràs,0.00,1.17,0.00,1.17
05/05/2021,11,Baix Llobregat,81141,Martorell,0.00,0.04,0.00,0.04
07/05/2021,23,Noguera,250404,Balaguer,0.00,0.00,0.00,0.00
08/05/2021,33,Segrià,251253,Llardecans,0.20,1.30,0.51,1.50
08/05/2021,23,Noguera,250404,Balaguer,0.50,0.00,0.20,0.50
08/05/2021,41,Vallès Oriental,81350,Montmeló,0.00,0.01,0.00,0.01
09/05/2021,33,Segrià,251826,Puigverd de Lleida,0.10,0.10,0.00,0.20
09/05/2021,13,Barcelonès,80193,Barcelona,0.00,0.19,0.00,0.19
10/05/2021,11,Baix Llobregat,81477,Olesa de Montserrat,0.00,1.52,0.00,1.52
10/05/2021,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.00,0.01,0.00,0.01
11/05/2021,17,Garraf,82310,Sant Pere de Ribes,0.12,0.00,0.00,0.12
11/05/2021,13,Barcelonès,82457,Santa Coloma de Gramenet,0.00,0.01,0.00,0.01
11/05/2021,6,Anoia,81192,Masquefa,0.12,0.00,0.00,0.12
11/05/2021,3,Alt Penedès,82732,Subirats,0.50,0.10,0.00,0.60
11/05/2021,33,Segrià,252000,Sarroca de Lleida,0.00,0.36,0.00,0.36
12/05/2021,40,Vallès Occidental,81846,Rubí,0.00,0.01,0.00,0.01
12/05/2021,11,Baix Llobregat,81477,Olesa de Montserrat,0.00,0.02,0.00,0.02
13/05/2021,11,Baix Llobregat,80898,Gavà,0.57,0.00,0.00,0.57
14/05/2021,41,Vallès Oriental,80235,Bigues i Riells,0.04,0.00,0.01,0.04
14/05/2021,7,Bages,82747,Súria,0.02,0.00,0.00,0.02
14/05/2021,7,Bages,81136,Manresa,0.00,0.00,0.00,0.00
15/05/2021,40,Vallès Occidental,82917,Vacarisses,0.00,0.03,0.00,0.03
15/05/2021,7,Bages,81136,Manresa,0.00,0.00,0.00,0.00
16/05/2021,21,Maresme,80305,Cabrils,0.08,0.00,0.00,0.08
16/05/2021,41,Vallès Oriental,89024,Vilanova del Vallès,0.08,0.00,0.00,0.08
16/05/2021,41,Vallès Oriental,80885,"Garriga, la",0.01,0.00,0.00,0.01
16/05/2021,41,Vallès Oriental,80961,Granollers,0.00,0.08,0.00,0.08
16/05/2021,2,Alt Empordà,170669,Figueres,0.00,0.00,0.00,0.00
17/05/2021,9,Baix Ebre,431554,Tortosa,0.08,0.00,0.65,0.08
17/05/2021,3,Alt Penedès,82732,Subirats,0.05,0.12,0.00,0.17
18/05/2021,11,Baix Llobregat,81960,Sant Andreu de la Barca,0.00,0.00,0.00,0.00
18/05/2021,6,Anoia,81192,Masquefa,0.00,0.02,0.00,0.02
18/05/2021,40,Vallès Occidental,81878,Sabadell,0.00,0.02,0.00,0.02
19/05/2021,33,Segrià,251207,Lleida,0.00,0.01,0.00,0.01
19/05/2021,6,Anoia,81614,Piera,0.30,0.20,0.00,0.50
19/05/2021,3,Alt Penedès,80581,Castellet i la Gornal,0.05,0.00,0.00,0.05
19/05/2021,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.20,0.08,0.20
19/05/2021,6,Anoia,82508,Santa Margarida de Montbui,0.14,0.00,1.18,0.14
19/05/2021,33,Segrià,251207,Lleida,0.00,0.03,0.00,0.03
19/05/2021,7,Bages,81136,Manresa,0.40,0.00,0.05,0.40
19/05/2021,20,Gironès,172155,Vilablareix,0.00,0.00,0.00,0.00
20/05/2021,40,Vallès Occidental,81878,Sabadell,0.00,0.01,0.00,0.01
20/05/2021,24,Osona,81831,Roda de Ter,0.00,0.00,0.00,0.00
20/05/2021,23,Noguera,250404,Balaguer,0.00,0.66,5.90,0.66
21/05/2021,6,Anoia,80713,Copons,0.00,0.01,0.00,0.01
21/05/2021,40,Vallès Occidental,82384,Sant Quirze del Vallès,0.00,0.00,0.00,0.00
22/05/2021,2,Alt Empordà,170118,"Armentera, l'",0.70,0.00,0.00,0.70
22/05/2021,40,Vallès Occidental,82917,Vacarisses,0.00,0.00,0.00,0.00
22/05/2021,20,Gironès,171557,Salt,0.06,0.12,0.00,0.18
22/05/2021,13,Barcelonès,82457,Santa Coloma de Gramenet,0.00,0.20,0.00,0.20
22/05/2021,24,Osona,82981,Vic,0.00,0.00,0.00,0.00
22/05/2021,35,Solsonès,251116,Guixers,0.00,0.00,0.00,0.00
22/05/2021,7,Bages,81271,Monistrol de Montserrat,0.00,0.00,0.00,0.00
23/05/2021,13,Barcelonès,80193,Barcelona,0.00,0.38,0.00,0.38
23/05/2021,24,Osona,81120,Manlleu,0.00,0.00,0.00,0.00
24/05/2021,20,Gironès,171557,Salt,0.00,0.00,0.00,0.00
25/05/2021,1,Alt Camp,431613,Valls,0.10,0.00,0.00,0.10
25/05/2021,23,Noguera,250621,Camarasa,0.00,0.46,0.42,0.46
25/05/2021,23,Noguera,251569,Os de Balaguer,0.00,0.43,1.07,0.43
25/05/2021,40,Vallès Occidental,81878,Sabadell,0.00,0.03,0.00,0.03
25/05/2021,41,Vallès Oriental,82592,Santa Maria de Palautordera,0.00,0.02,0.00,0.02
26/05/2021,41,Vallès Oriental,81363,Montornès del Vallès,0.00,0.09,0.00,0.09
26/05/2021,13,Barcelonès,80193,Barcelona,0.00,0.55,0.00,0.55
27/05/2021,20,Gironès,171557,Salt,0.00,0.12,0.00,0.12
27/05/2021,41,Vallès Oriental,80885,"Garriga, la",0.14,0.00,0.00,0.14
27/05/2021,40,Vallès Occidental,81672,Polinyà,0.00,0.02,0.00,0.02
27/05/2021,33,Segrià,251207,Lleida,0.01,0.00,0.00,0.01
28/05/2021,1,Alt Camp,430363,Cabra del Camp,0.01,0.29,0.00,0.30
28/05/2021,20,Gironès,171557,Salt,0.00,0.00,0.00,0.00
28/05/2021,3,Alt Penedès,82877,Torrelavit,0.61,0.42,0.08,1.03
28/05/2021,40,Vallès Occidental,81568,Palau-solità i Plegamans,0.04,0.00,0.00,0.04
29/05/2021,37,Terra Alta,431750,Vilalba dels Arcs,0.02,0.00,0.00,0.02
29/05/2021,18,Garrigues,250292,Arbeca,0.00,0.12,1.58,0.12
29/05/2021,40,Vallès Occidental,80517,Castellar del Vallès,0.03,0.00,0.00,0.03
29/05/2021,6,Anoia,81614,Piera,0.33,0.00,0.00,0.33
29/05/2021,16,Conca de Barberà,431074,Pira,0.00,0.16,0.00,0.16
30/05/2021,34,Selva,170950,Lloret de Mar,0.00,0.00,0.00,0.00
31/05/2021,36,Tarragonès,431649,Vespella de Gaià,0.00,0.07,0.00,0.07
31/05/2021,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.02,0.00,0.02
31/05/2021,40,Vallès Occidental,82798,Terrassa,0.00,0.31,0.00,0.31
01/06/2021,33,Segrià,251207,Lleida,0.00,0.02,0.00,0.02
01/06/2021,11,Baix Llobregat,82080,Sant Esteve Sesrovires,0.00,0.08,0.00,0.08
01/06/2021,41,Vallès Oriental,81081,Lliçà de Vall,0.00,0.00,0.00,0.00
02/06/2021,21,Maresme,80403,Canet de Mar,0.09,0.00,0.00,0.09
03/06/2021,18,Garrigues,251180,Juncosa,0.00,0.05,0.00,0.05
05/06/2021,18,Garrigues,252069,"Soleràs, el",0.00,0.14,1.24,0.14
05/06/2021,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
05/06/2021,7,Bages,81419,Navàs,0.00,1.54,0.00,1.54
05/06/2021,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
05/06/2021,11,Baix Llobregat,80018,Abrera,0.00,0.16,0.09,0.16
05/06/2021,30,Ribera d'Ebre,431508,Tivissa,0.95,0.00,0.03,0.95
06/06/2021,2,Alt Empordà,170307,Cabanes,0.00,0.02,0.48,0.02
06/06/2021,11,Baix Llobregat,81691,"Prat de Llobregat, el",0.00,0.38,0.00,0.38
06/06/2021,41,Vallès Oriental,81056,"Llagosta, la",0.00,0.02,0.00,0.02
07/06/2021,33,Segrià,252043,Seròs,2.12,3.57,1.16,5.69
07/06/2021,11,Baix Llobregat,81234,Molins de Rei,0.16,0.00,0.00,0.16
07/06/2021,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
07/06/2021,33,Segrià,251207,Lleida,0.00,0.18,0.00,0.18
07/06/2021,1,Alt Camp,431135,"Pont d'Armentera, el",0.00,0.08,0.00,0.08
08/06/2021,37,Terra Alta,430228,Batea,0.31,0.00,0.84,0.31
08/06/2021,9,Baix Ebre,430252,Benifallet,0.03,0.00,0.10,0.03
08/06/2021,23,Noguera,251569,Os de Balaguer,0.00,1.93,0.00,1.93
08/06/2021,13,Barcelonès,80193,Barcelona,0.37,11.65,0.06,12.02
09/06/2021,35,Solsonès,251517,Olius,0.00,0.00,0.00,0.00
10/06/2021,33,Segrià,252043,Seròs,0.14,0.06,0.54,0.20
10/06/2021,41,Vallès Oriental,82482,Santa Eulàlia de Ronçana,0.55,0.28,3.26,0.83
10/06/2021,18,Garrigues,250292,Arbeca,0.00,0.03,0.00,0.03
10/06/2021,2,Alt Empordà,170427,Capmany,1.83,1.64,3.95,3.47
10/06/2021,35,Solsonès,251863,Riner,0.01,0.00,0.00,0.01
12/06/2021,23,Noguera,250349,Artesa de Segre,0.22,1.35,0.70,1.57
12/06/2021,20,Gironès,170792,Girona,0.00,0.00,0.00,0.00
12/06/2021,29,Priorat,430691,Gratallops,1.47,1.02,1.65,2.49
12/06/2021,3,Alt Penedès,81688,Pontons,0.35,0.00,0.00,0.35
12/06/2021,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.01,0.00,0.01
13/06/2021,40,Vallès Occidental,81672,Polinyà,0.00,0.01,0.00,0.01
13/06/2021,3,Alt Penedès,82227,Sant Llorenç d'Hortons,0.38,0.38,4.15,0.76
13/06/2021,11,Baix Llobregat,82080,Sant Esteve Sesrovires,0.31,0.00,0.00,0.31
13/06/2021,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.25,0.10,0.25
13/06/2021,11,Baix Llobregat,80728,Corbera de Llobregat,0.00,0.02,0.00,0.02
13/06/2021,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.00,0.00,0.00
14/06/2021,37,Terra Alta,431107,"Pobla de Massaluca, la",0.06,0.47,2.00,0.53
14/06/2021,41,Vallès Oriental,89024,Vilanova del Vallès,0.00,0.35,0.00,0.35
14/06/2021,30,Ribera d'Ebre,430846,Miravet,0.01,0.00,0.00,0.01
14/06/2021,41,Vallès Oriental,81056,"Llagosta, la",0.00,0.08,0.00,0.08
14/06/2021,35,Solsonès,251517,Olius,0.30,0.00,1.40,0.30
15/06/2021,23,Noguera,250404,Balaguer,0.00,1.53,1.50,1.53
15/06/2021,11,Baix Llobregat,82009,Sant Boi de Llobregat,0.00,0.00,0.00,0.00
15/06/2021,3,Alt Penedès,82325,Sant Pere de Riudebitlles,0.00,0.00,0.00,0.00
